"wbregion","year","intervention","regimen","x50q30"
"South Asia",2024,"Scenario 2","Aspirin",0.304309487603733
"South Asia",2024,"Scenario 2","No aspirin",0.304406014583298
"South Asia",2024,"Scenario 3","Aspirin",0.304077582997733
"South Asia",2024,"Scenario 3","No aspirin",0.304206253572948
"South Asia",2024,"Scenario 4","Aspirin",0.303845704982769
"South Asia",2024,"Scenario 4","No aspirin",0.304006503066561
"South Asia",2025,"Current care","Aspirin",0.301432528729183
"South Asia",2025,"Scenario 1","Aspirin",0.300725610066966
"South Asia",2025,"Scenario 1","No aspirin",0.300882819244729
"South Asia",2025,"Scenario 2","Aspirin",0.300725610066966
"South Asia",2025,"Scenario 2","No aspirin",0.300882819244729
"South Asia",2025,"Scenario 3","Aspirin",0.300356652010898
"South Asia",2025,"Scenario 3","No aspirin",0.300566061314724
"South Asia",2025,"Scenario 4","Aspirin",0.29998794054849
"South Asia",2025,"Scenario 4","No aspirin",0.300249448026205
"South Asia",2026,"Current care","Aspirin",0.298175972532361
"South Asia",2026,"Scenario 1","Aspirin",0.297184532848854
"South Asia",2026,"Scenario 1","No aspirin",0.297408894251331
"South Asia",2026,"Scenario 2","Aspirin",0.297184532848854
"South Asia",2026,"Scenario 2","No aspirin",0.297408894251331
"South Asia",2026,"Scenario 3","Aspirin",0.296667865485608
"South Asia",2026,"Scenario 3","No aspirin",0.296966445441462
"South Asia",2026,"Scenario 4","Aspirin",0.296151935294768
"South Asia",2026,"Scenario 4","No aspirin",0.296524447517488
"South Asia",2027,"Current care","Aspirin",0.294954195319712
"South Asia",2027,"Scenario 1","Aspirin",0.29366008135073
"South Asia",2027,"Scenario 1","No aspirin",0.293957054365561
"South Asia",2027,"Scenario 2","Aspirin",0.29366008135073
"South Asia",2027,"Scenario 2","No aspirin",0.293957054365561
"South Asia",2027,"Scenario 3","Aspirin",0.292986823372105
"South Asia",2027,"Scenario 3","No aspirin",0.293381608306166
"South Asia",2027,"Scenario 4","Aspirin",0.292315138210406
"South Asia",2027,"Scenario 4","No aspirin",0.292807139795282
"South Asia",2028,"Current care","Aspirin",0.291769780712397
"South Asia",2028,"Scenario 1","Aspirin",0.290157923556431
"South Asia",2028,"Scenario 1","No aspirin",0.290531993467392
"South Asia",2028,"Scenario 2","Aspirin",0.290157923556431
"South Asia",2028,"Scenario 2","No aspirin",0.290531993467392
"South Asia",2028,"Scenario 3","Aspirin",0.289320846069789
"South Asia",2028,"Scenario 3","No aspirin",0.289817535155796
"South Asia",2028,"Scenario 4","Aspirin",0.288486577531494
"South Asia",2028,"Scenario 4","No aspirin",0.289104837178059
"South Asia",2029,"Current care","Aspirin",0.288650066403436
"South Asia",2029,"Scenario 1","Aspirin",0.286708066037994
"South Asia",2029,"Scenario 1","No aspirin",0.287162852973179
"South Asia",2029,"Scenario 2","Aspirin",0.286708066037994
"South Asia",2029,"Scenario 2","No aspirin",0.287162852973179
"South Asia",2029,"Scenario 3","Aspirin",0.285701415267695
"South Asia",2029,"Scenario 3","No aspirin",0.286304527330372
"South Asia",2029,"Scenario 4","Aspirin",0.284699252191014
"South Asia",2029,"Scenario 4","No aspirin",0.28544902775817
"South Asia",2030,"Current care","Aspirin",0.285615196055914
"South Asia",2030,"Scenario 1","Aspirin",0.283332833092438
"South Asia",2030,"Scenario 1","No aspirin",0.283871239446158
"South Asia",2030,"Scenario 2","Aspirin",0.283332833092438
"South Asia",2030,"Scenario 2","No aspirin",0.283871239446158
"South Asia",2030,"Scenario 3","Aspirin",0.282152032167989
"South Asia",2030,"Scenario 3","No aspirin",0.282865110354996
"South Asia",2030,"Scenario 4","Aspirin",0.280977870699121
"South Asia",2030,"Scenario 4","No aspirin",0.281863174903441
"South Asia",2031,"Current care","Aspirin",0.282630600400857
"South Asia",2031,"Scenario 1","Aspirin",0.28000118310127
"South Asia",2031,"Scenario 1","No aspirin",0.280625249549898
"South Asia",2031,"Scenario 2","Aspirin",0.28000016572046
"South Asia",2031,"Scenario 2","No aspirin",0.280624366225316
"South Asia",2031,"Scenario 3","Aspirin",0.2786419504849
"South Asia",2031,"Scenario 3","No aspirin",0.279467551548723
"South Asia",2031,"Scenario 4","Aspirin",0.27729302752399
"South Asia",2031,"Scenario 4","No aspirin",0.278316617473388
"South Asia",2032,"Current care","Aspirin",0.279667773230984
"South Asia",2032,"Scenario 1","Aspirin",0.276693372271927
"South Asia",2032,"Scenario 1","No aspirin",0.277403664006262
"South Asia",2032,"Scenario 2","Aspirin",0.276683367257155
"South Asia",2032,"Scenario 2","No aspirin",0.277394971271347
"South Asia",2032,"Scenario 3","Aspirin",0.275145385471585
"South Asia",2032,"Scenario 3","No aspirin",0.276085303960398
"South Asia",2032,"Scenario 4","Aspirin",0.273619865852111
"South Asia",2032,"Scenario 4","No aspirin",0.274783532970197
"South Asia",2033,"Current care","Aspirin",0.276734764217687
"South Asia",2033,"Scenario 1","Aspirin",0.27341167628842
"South Asia",2033,"Scenario 1","No aspirin",0.274209209858947
"South Asia",2033,"Scenario 2","Aspirin",0.273392356935357
"South Asia",2033,"Scenario 2","No aspirin",0.274192379276904
"South Asia",2033,"Scenario 3","Aspirin",0.2716732751272
"South Asia",2033,"Scenario 3","No aspirin",0.272728509251064
"South Asia",2033,"Scenario 4","Aspirin",0.269970350984084
"South Asia",2033,"Scenario 4","No aspirin",0.271274884287729
"South Asia",2034,"Current care","Aspirin",0.273859826277495
"South Asia",2034,"Scenario 1","Aspirin",0.270185228987622
"South Asia",2034,"Scenario 1","No aspirin",0.271070819301799
"South Asia",2034,"Scenario 2","Aspirin",0.270156217706524
"South Asia",2034,"Scenario 2","No aspirin",0.271045353971454
"South Asia",2034,"Scenario 3","Aspirin",0.268255104849075
"South Asia",2034,"Scenario 3","No aspirin",0.269426227282408
"South Asia",2034,"Scenario 4","Aspirin",0.266374372953162
"South Asia",2034,"Scenario 4","No aspirin",0.267820027224018
"South Asia",2035,"Current care","Aspirin",0.271064353803451
"South Asia",2035,"Scenario 1","Aspirin",0.2670361272279
"South Asia",2035,"Scenario 1","No aspirin",0.26801010627603
"South Asia",2035,"Scenario 2","Aspirin",0.266997162903328
"South Asia",2035,"Scenario 2","No aspirin",0.267975824202676
"South Asia",2035,"Scenario 3","Aspirin",0.264913443394304
"South Asia",2035,"Scenario 3","No aspirin",0.266200651042902
"South Asia",2035,"Scenario 4","Aspirin",0.262854852199428
"South Asia",2035,"Scenario 4","No aspirin",0.264441414647761
"South Asia",2036,"Current care","Aspirin",0.26831745998012
"South Asia",2036,"Scenario 1","Aspirin",0.263935908032375
"South Asia",2036,"Scenario 1","No aspirin",0.264998083222184
"South Asia",2036,"Scenario 2","Aspirin",0.263885821436428
"South Asia",2036,"Scenario 2","No aspirin",0.264954003119432
"South Asia",2036,"Scenario 3","Aspirin",0.261619774457533
"South Asia",2036,"Scenario 3","No aspirin",0.263022700830648
"South Asia",2036,"Scenario 4","Aspirin",0.259384145942521
"South Asia",2036,"Scenario 4","No aspirin",0.261110685880864
"South Asia",2037,"Current care","Aspirin",0.265586591464384
"South Asia",2037,"Scenario 1","Aspirin",0.260854427713015
"South Asia",2037,"Scenario 1","No aspirin",0.2620046137483
"South Asia",2037,"Scenario 2","Aspirin",0.260790462882014
"South Asia",2037,"Scenario 2","No aspirin",0.261947829708659
"South Asia",2037,"Scenario 3","Aspirin",0.258342924419519
"South Asia",2037,"Scenario 3","No aspirin",0.259860764726824
"South Asia",2037,"Scenario 4","Aspirin",0.25593163578832
"South Asia",2037,"Scenario 4","No aspirin",0.257796675943269
"South Asia",2038,"Current care","Aspirin",0.262869873490271
"South Asia",2038,"Scenario 1","Aspirin",0.257941796193241
"South Asia",2038,"Scenario 1","No aspirin",0.259164535552758
"South Asia",2038,"Scenario 2","Aspirin",0.257708788798554
"South Asia",2038,"Scenario 2","No aspirin",0.258955067161173
"South Asia",2038,"Scenario 3","Aspirin",0.255080423860278
"South Asia",2038,"Scenario 3","No aspirin",0.256712449678975
"South Asia",2038,"Scenario 4","Aspirin",0.25249469177241
"South Asia",2038,"Scenario 4","No aspirin",0.254496840786058
"South Asia",2039,"Current care","Aspirin",0.260174437791954
"South Asia",2039,"Scenario 1","Aspirin",0.255192269222607
"South Asia",2039,"Scenario 1","No aspirin",0.256491170265193
"South Asia",2039,"Scenario 2","Aspirin",0.254648180718997
"South Asia",2039,"Scenario 2","No aspirin",0.255983086904665
"South Asia",2039,"Scenario 3","Aspirin",0.251839699025607
"South Asia",2039,"Scenario 3","No aspirin",0.253585160469685
"South Asia",2039,"Scenario 4","Aspirin",0.249080798122657
"South Asia",2039,"Scenario 4","No aspirin",0.251218625558012
"South Asia",2040,"Current care","Aspirin",0.257490846192331
"South Asia",2040,"Scenario 1","Aspirin",0.252484735293388
"South Asia",2040,"Scenario 1","No aspirin",0.253850094764519
"South Asia",2040,"Scenario 2","Aspirin",0.251600260038757
"South Asia",2040,"Scenario 2","No aspirin",0.253023304498272
"South Asia",2040,"Scenario 3","Aspirin",0.248612789368091
"South Asia",2040,"Scenario 3","No aspirin",0.250470660818072
"South Asia",2040,"Scenario 4","Aspirin",0.24568241512914
"South Asia",2040,"Scenario 4","No aspirin",0.247954142510131
"South Asia",2041,"Current care","Aspirin",0.254830854176635
"South Asia",2041,"Scenario 1","Aspirin",0.249826428099668
"South Asia",2041,"Scenario 1","No aspirin",0.251249911207546
"South Asia",2041,"Scenario 2","Aspirin",0.248577052402579
"South Asia",2041,"Scenario 2","No aspirin",0.250087689943612
"South Asia",2041,"Scenario 3","Aspirin",0.245411936378511
"South Asia",2041,"Scenario 3","No aspirin",0.247381099073382
"South Asia",2041,"Scenario 4","Aspirin",0.242312034458387
"South Asia",2041,"Scenario 4","No aspirin",0.244715740641034
"South Asia",2042,"Current care","Aspirin",0.252237665637147
"South Asia",2042,"Scenario 1","Aspirin",0.247257965470726
"South Asia",2042,"Scenario 1","No aspirin",0.248733560480654
"South Asia",2042,"Scenario 2","Aspirin",0.245629098139362
"South Asia",2042,"Scenario 2","No aspirin",0.247228133271688
"South Asia",2042,"Scenario 3","Aspirin",0.242279673170396
"South Asia",2042,"Scenario 3","No aspirin",0.244359115937719
"South Asia",2042,"Scenario 4","Aspirin",0.239012043572388
"South Asia",2042,"Scenario 4","No aspirin",0.241545929148644
"South Asia",2043,"Current care","Aspirin",0.249715517135448
"South Asia",2043,"Scenario 1","Aspirin",0.244782838174743
"South Asia",2043,"Scenario 1","No aspirin",0.246305136193935
"South Asia",2043,"Scenario 2","Aspirin",0.242760082923314
"South Asia",2043,"Scenario 2","No aspirin",0.244462789396043
"South Asia",2043,"Scenario 3","Aspirin",0.239217552726644
"South Asia",2043,"Scenario 3","No aspirin",0.241406820053946
"South Asia",2043,"Scenario 4","Aspirin",0.235783119735289
"South Asia",2043,"Scenario 4","No aspirin",0.238446058737225
"South Asia",2044,"Current care","Aspirin",0.247277269044736
"South Asia",2044,"Scenario 1","Aspirin",0.242411194874603
"South Asia",2044,"Scenario 1","No aspirin",0.243975806580411
"South Asia",2044,"Scenario 2","Aspirin",0.239998799226711
"South Asia",2044,"Scenario 2","No aspirin",0.241805755249116
"South Asia",2044,"Scenario 3","Aspirin",0.236237294864873
"South Asia",2044,"Scenario 3","No aspirin",0.238536104202821
"South Asia",2044,"Scenario 4","Aspirin",0.232636740432348
"South Asia",2044,"Scenario 4","No aspirin",0.235427801939314
"South Asia",2045,"Current care","Aspirin",0.244899119763549
"South Asia",2045,"Scenario 1","Aspirin",0.240118161836746
"South Asia",2045,"Scenario 1","No aspirin",0.241718784408939
"South Asia",2045,"Scenario 2","Aspirin",0.237326826790067
"South Asia",2045,"Scenario 2","No aspirin",0.239228716744498
"South Asia",2045,"Scenario 3","Aspirin",0.233315540705081
"South Asia",2045,"Scenario 3","No aspirin",0.23572344523446
"South Asia",2045,"Scenario 4","Aspirin",0.229549785252432
"South Asia",2045,"Scenario 4","No aspirin",0.232467826009559
"South Asia",2046,"Current care","Aspirin",0.242564856318377
"South Asia",2046,"Scenario 1","Aspirin",0.237883858797469
"South Asia",2046,"Scenario 1","No aspirin",0.239515203445558
"South Asia",2046,"Scenario 2","Aspirin",0.234722002891851
"South Asia",2046,"Scenario 2","No aspirin",0.236711037388689
"South Asia",2046,"Scenario 3","Aspirin",0.23043534835747
"South Asia",2046,"Scenario 3","No aspirin",0.232952016035166
"South Asia",2046,"Scenario 4","Aspirin",0.226505165575509
"South Asia",2046,"Scenario 4","No aspirin",0.229549156851544
"South Asia",2047,"Current care","Aspirin",0.240324232102837
"South Asia",2047,"Scenario 1","Aspirin",0.235755205559423
"South Asia",2047,"Scenario 1","No aspirin",0.237412955117951
"South Asia",2047,"Scenario 2","Aspirin",0.232229256931341
"South Asia",2047,"Scenario 2","No aspirin",0.234298845866944
"South Asia",2047,"Scenario 3","Aspirin",0.227646203590232
"South Asia",2047,"Scenario 3","No aspirin",0.230271335479647
"South Asia",2047,"Scenario 4","Aspirin",0.223552261709876
"South Asia",2047,"Scenario 4","No aspirin",0.226721208841125
"South Asia",2048,"Current care","Aspirin",0.238150608810373
"South Asia",2048,"Scenario 1","Aspirin",0.233702076562404
"South Asia",2048,"Scenario 1","No aspirin",0.235383371192546
"South Asia",2048,"Scenario 2","Aspirin",0.229818321117953
"South Asia",2048,"Scenario 2","No aspirin",0.231963395566635
"South Asia",2048,"Scenario 3","Aspirin",0.224920515152713
"South Asia",2048,"Scenario 3","No aspirin",0.227653971238599
"South Asia",2048,"Scenario 4","Aspirin",0.220663290793506
"South Asia",2048,"Scenario 4","No aspirin",0.223956365660601
"South Asia",2049,"Current care","Aspirin",0.236040148519516
"South Asia",2049,"Scenario 1","Aspirin",0.23171903540232
"South Asia",2049,"Scenario 1","No aspirin",0.233420990634117
"South Asia",2049,"Scenario 2","Aspirin",0.227483315029456
"South Asia",2049,"Scenario 2","No aspirin",0.229701400972763
"South Asia",2049,"Scenario 3","Aspirin",0.222255422405955
"South Asia",2049,"Scenario 3","No aspirin",0.225096858098558
"South Asia",2049,"Scenario 4","Aspirin",0.217835741780673
"South Asia",2049,"Scenario 4","No aspirin",0.221251846856302
"South Asia",2050,"Current care","Aspirin",0.233975561000689
"South Asia",2050,"Scenario 1","Aspirin",0.229787216649235
"South Asia",2050,"Scenario 1","No aspirin",0.231507251941328
"South Asia",2050,"Scenario 2","Aspirin",0.225207921981686
"South Asia",2050,"Scenario 2","No aspirin",0.227494302312464
"South Asia",2050,"Scenario 3","Aspirin",0.219634971191175
"South Asia",2050,"Scenario 3","No aspirin",0.22258371769456
"South Asia",2050,"Scenario 4","Aspirin",0.21505414980909
"South Asia",2050,"Scenario 4","No aspirin",0.218591779984875
"Sub-Saharan Africa",2017,"Current care","Aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 1","Aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 1","No aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 2","Aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 2","No aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 3","Aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 3","No aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 4","Aspirin",0.433942864881049
"Sub-Saharan Africa",2017,"Scenario 4","No aspirin",0.433942864881049
"Sub-Saharan Africa",2018,"Current care","Aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 1","Aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 1","No aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 2","Aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 2","No aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 3","Aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 3","No aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 4","Aspirin",0.414205896953146
"Sub-Saharan Africa",2018,"Scenario 4","No aspirin",0.414205896953146
"Sub-Saharan Africa",2019,"Current care","Aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 1","Aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 1","No aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 2","Aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 2","No aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 3","Aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 3","No aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 4","Aspirin",0.413512421396944
"Sub-Saharan Africa",2019,"Scenario 4","No aspirin",0.413512421396944
"Sub-Saharan Africa",2020,"Current care","Aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Current care","No aspirin",0.0502814039607553
"Sub-Saharan Africa",2020,"Scenario 1","Aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 1","No aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 2","Aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 2","No aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 3","Aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 3","No aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 4","Aspirin",0.437455918583852
"Sub-Saharan Africa",2020,"Scenario 4","No aspirin",0.437455918583852
"Sub-Saharan Africa",2021,"Current care","Aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Current care","No aspirin",0.0485917862034355
"Sub-Saharan Africa",2021,"Scenario 1","Aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 1","No aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 2","Aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 2","No aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 3","Aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 3","No aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 4","Aspirin",0.432571090922902
"Sub-Saharan Africa",2021,"Scenario 4","No aspirin",0.432571090922902
"Sub-Saharan Africa",2022,"Current care","Aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Current care","No aspirin",0.0476569154823819
"Sub-Saharan Africa",2022,"Scenario 1","Aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 1","No aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 2","Aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 2","No aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 3","Aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 3","No aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 4","Aspirin",0.422242527838191
"Sub-Saharan Africa",2022,"Scenario 4","No aspirin",0.422242527838191
"Sub-Saharan Africa",2023,"Current care","Aspirin",0.414403552398193
"Sub-Saharan Africa",2023,"Current care","No aspirin",0.0448991210369575
"Sub-Saharan Africa",2023,"Scenario 1","Aspirin",0.414268179214906
"Sub-Saharan Africa",2023,"Scenario 1","No aspirin",0.414293893847135
"Sub-Saharan Africa",2023,"Scenario 2","Aspirin",0.414268179214906
"Sub-Saharan Africa",2023,"Scenario 2","No aspirin",0.414293893847135
"Sub-Saharan Africa",2023,"Scenario 3","Aspirin",0.414204537273818
"Sub-Saharan Africa",2023,"Scenario 3","No aspirin",0.414238826828463
"Sub-Saharan Africa",2023,"Scenario 4","Aspirin",0.414140888608982
"Sub-Saharan Africa",2023,"Scenario 4","No aspirin",0.414183754775662
"Sub-Saharan Africa",2024,"Current care","Aspirin",0.38057701366175
"Sub-Saharan Africa",2024,"Scenario 1","Aspirin",0.380268264301404
"Sub-Saharan Africa",2024,"Scenario 1","No aspirin",0.38032803141482
"Sub-Saharan Africa",2024,"Scenario 2","Aspirin",0.380268264301404
"Sub-Saharan Africa",2024,"Scenario 2","No aspirin",0.38032803141482
"Sub-Saharan Africa",2024,"Scenario 3","Aspirin",0.38012339543309
"Sub-Saharan Africa",2024,"Scenario 3","No aspirin",0.380203061639219
"Sub-Saharan Africa",2024,"Scenario 4","Aspirin",0.379978551069057
"Sub-Saharan Africa",2024,"Scenario 4","No aspirin",0.380078104705864
"Sub-Saharan Africa",2025,"Current care","Aspirin",0.374444337474656
"Sub-Saharan Africa",2025,"Scenario 1","Aspirin",0.373947233739364
"Sub-Saharan Africa",2025,"Scenario 1","No aspirin",0.374044903854151
"Sub-Saharan Africa",2025,"Scenario 2","Aspirin",0.373947233739364
"Sub-Saharan Africa",2025,"Scenario 2","No aspirin",0.374044903854151
"Sub-Saharan Africa",2025,"Scenario 3","Aspirin",0.373714481799835
"Sub-Saharan Africa",2025,"Scenario 3","No aspirin",0.373844579754268
"Sub-Saharan Africa",2025,"Scenario 4","Aspirin",0.373481893306194
"Sub-Saharan Africa",2025,"Scenario 4","No aspirin",0.373644354461025
"Sub-Saharan Africa",2026,"Current care","Aspirin",0.368469088346174
"Sub-Saharan Africa",2026,"Scenario 1","Aspirin",0.367765988931615
"Sub-Saharan Africa",2026,"Scenario 1","No aspirin",0.3679057868714
"Sub-Saharan Africa",2026,"Scenario 2","Aspirin",0.367765988931615
"Sub-Saharan Africa",2026,"Scenario 2","No aspirin",0.3679057868714
"Sub-Saharan Africa",2026,"Scenario 3","Aspirin",0.367437533984111
"Sub-Saharan Africa",2026,"Scenario 3","No aspirin",0.367623578412486
"Sub-Saharan Africa",2026,"Scenario 4","Aspirin",0.36710954611061
"Sub-Saharan Africa",2026,"Scenario 4","No aspirin",0.367341659740775
"Sub-Saharan Africa",2027,"Current care","Aspirin",0.362642157033263
"Sub-Saharan Africa",2027,"Scenario 1","Aspirin",0.361717859732467
"Sub-Saharan Africa",2027,"Scenario 1","No aspirin",0.361903418329775
"Sub-Saharan Africa",2027,"Scenario 2","Aspirin",0.361717859732467
"Sub-Saharan Africa",2027,"Scenario 2","No aspirin",0.361903418329775
"Sub-Saharan Africa",2027,"Scenario 3","Aspirin",0.361287087385697
"Sub-Saharan Africa",2027,"Scenario 3","No aspirin",0.361533771362849
"Sub-Saharan Africa",2027,"Scenario 4","Aspirin",0.360857298109409
"Sub-Saharan Africa",2027,"Scenario 4","No aspirin",0.361164741153239
"Sub-Saharan Africa",2028,"Current care","Aspirin",0.356950813871059
"Sub-Saharan Africa",2028,"Scenario 1","Aspirin",0.355792659375189
"Sub-Saharan Africa",2028,"Scenario 1","No aspirin",0.356027088244023
"Sub-Saharan Africa",2028,"Scenario 2","Aspirin",0.35579238990342
"Sub-Saharan Africa",2028,"Scenario 2","No aspirin",0.356026767474081
"Sub-Saharan Africa",2028,"Scenario 3","Aspirin",0.355253808589633
"Sub-Saharan Africa",2028,"Scenario 3","No aspirin",0.355565034002035
"Sub-Saharan Africa",2028,"Scenario 4","Aspirin",0.354716976631651
"Sub-Saharan Africa",2028,"Scenario 4","No aspirin",0.355104404822086
"Sub-Saharan Africa",2029,"Current care","Aspirin",0.351399882053887
"Sub-Saharan Africa",2029,"Scenario 1","Aspirin",0.349997042004845
"Sub-Saharan Africa",2029,"Scenario 1","No aspirin",0.350282867592431
"Sub-Saharan Africa",2029,"Scenario 2","Aspirin",0.349996097842513
"Sub-Saharan Africa",2029,"Scenario 2","No aspirin",0.350281890916296
"Sub-Saharan Africa",2029,"Scenario 3","Aspirin",0.34934506490918
"Sub-Saharan Africa",2029,"Scenario 3","No aspirin",0.349724098423838
"Sub-Saharan Africa",2029,"Scenario 4","Aspirin",0.348696827911656
"Sub-Saharan Africa",2029,"Scenario 4","No aspirin",0.349168077614318
"Sub-Saharan Africa",2030,"Current care","Aspirin",0.345983793742005
"Sub-Saharan Africa",2030,"Scenario 1","Aspirin",0.344328344513769
"Sub-Saharan Africa",2030,"Scenario 1","No aspirin",0.34466805369493
"Sub-Saharan Africa",2030,"Scenario 2","Aspirin",0.344324978088593
"Sub-Saharan Africa",2030,"Scenario 2","No aspirin",0.344664360249254
"Sub-Saharan Africa",2030,"Scenario 3","Aspirin",0.343557613051626
"Sub-Saharan Africa",2030,"Scenario 3","No aspirin",0.344007142930036
"Sub-Saharan Africa",2030,"Scenario 4","Aspirin",0.342794393562132
"Sub-Saharan Africa",2030,"Scenario 4","No aspirin",0.343352558914674
"Sub-Saharan Africa",2031,"Current care","Aspirin",0.340691864013121
"Sub-Saharan Africa",2031,"Scenario 1","Aspirin",0.338782071235473
"Sub-Saharan Africa",2031,"Scenario 1","No aspirin",0.339177884765146
"Sub-Saharan Africa",2031,"Scenario 2","Aspirin",0.338770216374516
"Sub-Saharan Africa",2031,"Scenario 2","No aspirin",0.339164893352856
"Sub-Saharan Africa",2031,"Scenario 3","Aspirin",0.337883557026875
"Sub-Saharan Africa",2031,"Scenario 3","No aspirin",0.338405634840932
"Sub-Saharan Africa",2031,"Scenario 4","Aspirin",0.337002717240185
"Sub-Saharan Africa",2031,"Scenario 4","No aspirin",0.337650079151111
"Sub-Saharan Africa",2032,"Current care","Aspirin",0.335536946550772
"Sub-Saharan Africa",2032,"Scenario 1","Aspirin",0.333421446646243
"Sub-Saharan Africa",2032,"Scenario 1","No aspirin",0.333867551514437
"Sub-Saharan Africa",2032,"Scenario 2","Aspirin",0.333345582536696
"Sub-Saharan Africa",2032,"Scenario 2","No aspirin",0.333796989004945
"Sub-Saharan Africa",2032,"Scenario 3","Aspirin",0.332337107902935
"Sub-Saharan Africa",2032,"Scenario 3","No aspirin",0.332933415090057
"Sub-Saharan Africa",2032,"Scenario 4","Aspirin",0.33133646612304
"Sub-Saharan Africa",2032,"Scenario 4","No aspirin",0.332074830583242
"Sub-Saharan Africa",2033,"Current care","Aspirin",0.330509522430973
"Sub-Saharan Africa",2033,"Scenario 1","Aspirin",0.328228178673827
"Sub-Saharan Africa",2033,"Scenario 1","No aspirin",0.328720159548479
"Sub-Saharan Africa",2033,"Scenario 2","Aspirin",0.32804293818144
"Sub-Saharan Africa",2033,"Scenario 2","No aspirin",0.328552166028734
"Sub-Saharan Africa",2033,"Scenario 3","Aspirin",0.326910730116394
"Sub-Saharan Africa",2033,"Scenario 3","No aspirin",0.327582486783792
"Sub-Saharan Africa",2033,"Scenario 4","Aspirin",0.325788715442184
"Sub-Saharan Africa",2033,"Scenario 4","No aspirin",0.326619305058429
"Sub-Saharan Africa",2034,"Current care","Aspirin",0.325594318642961
"Sub-Saharan Africa",2034,"Scenario 1","Aspirin",0.323151353562732
"Sub-Saharan Africa",2034,"Scenario 1","No aspirin",0.32368897621541
"Sub-Saharan Africa",2034,"Scenario 2","Aspirin",0.322848161459715
"Sub-Saharan Africa",2034,"Scenario 2","No aspirin",0.323415999940059
"Sub-Saharan Africa",2034,"Scenario 3","Aspirin",0.321590828318633
"Sub-Saharan Africa",2034,"Scenario 3","No aspirin",0.322338849109553
"Sub-Saharan Africa",2034,"Scenario 4","Aspirin",0.320346400521425
"Sub-Saharan Africa",2034,"Scenario 4","No aspirin",0.321269927287913
"Sub-Saharan Africa",2035,"Current care","Aspirin",0.320778867314358
"Sub-Saharan Africa",2035,"Scenario 1","Aspirin",0.318180704420541
"Sub-Saharan Africa",2035,"Scenario 1","No aspirin",0.318764607578965
"Sub-Saharan Africa",2035,"Scenario 2","Aspirin",0.317749358150969
"Sub-Saharan Africa",2035,"Scenario 2","No aspirin",0.318376407134678
"Sub-Saharan Africa",2035,"Scenario 3","Aspirin",0.316365802205276
"Sub-Saharan Africa",2035,"Scenario 3","No aspirin",0.317190648771282
"Sub-Saharan Africa",2035,"Scenario 4","Aspirin",0.31499821630247
"Sub-Saharan Africa",2035,"Scenario 4","No aspirin",0.316015074066941
